State Abbreviation,Name,Release Year,High school graduation raw value,Unemployment raw value,Some college raw value,Ratio of population to mental health providers,Median household income raw value,Average Temperature,Average Precipitation,RUCC,Poor mental health days raw value,Crude Rate,high_school_treated,unemployment_treated,college_treated,mental_health_provider_treated,household_income_treated,temperature_treated,precipitation_treated
FL,Pasco County,2016,0.76,0.0670670811,0.6232073607999999,1679.3460208,45219.0,72.73333333333333,4.39,1.0,3.9,20.3,0,1,1,1,0,0,0
FL,Pinellas County,2016,0.72,0.0581202342,0.6359592242000001,616.3587385,45162.0,74.39166666666667,4.48,1.0,3.7,22.2,0,1,1,1,0,0,0
FL,Polk County,2016,0.69,0.0710269079,0.4902567986,1493.2658824,42768.0,73.875,4.623333333333332,2.0,4.1,13.7,0,1,0,1,0,0,0
FL,Putnam County,2016,0.58,0.0870025775999999,0.3856444559,1949.8108108,32054.0,71.43333333333334,3.6175,4.0,4.3,20.8,0,0,0,1,0,0,0
FL,St. Johns County,2016,0.8542676768,0.0471358849,0.7657454045000001,939.30603448,66560.0,71.45833333333333,3.613333333333333,1.0,3.5,18.7,1,1,1,1,1,0,0
FL,St. Lucie County,2016,0.68,0.079817116,0.5395566181,889.99388379,42722.0,74.85833333333333,4.998333333333334,2.0,4.1,16.6,0,0,0,1,0,0,0
FL,Santa Rosa County,2016,0.79,0.0543772837,0.6539842067,2122.3636364,58587.0,68.74166666666667,4.4975000000000005,2.0,3.9,25.8,0,1,1,0,1,0,0
FL,Sarasota County,2016,0.76,0.0582507212999999,0.5848499466,671.6785110000001,52109.0,73.92500000000003,4.789166666666667,2.0,3.8,22.1,0,1,0,1,1,0,0
FL,Seminole County,2016,0.84,0.0561665407,0.7219890659999999,736.29950083,56443.0,73.49166666666667,4.0825000000000005,1.0,3.8,15.6,1,1,1,1,1,0,0
FL,Sumter County,2016,0.79,0.0772274429,0.3647740275,2598.8636364,51907.0,72.29166666666667,3.9875,3.0,3.6,15.3,0,1,0,0,1,0,0
FL,Volusia County,2016,0.68,0.0668701013999999,0.5744410617,943.366171,40881.0,72.77499999999998,3.784166666666666,2.0,4.0,19.5,0,1,0,1,0,0,0
FL,Walton County,2016,0.78,0.0525600529,0.5825547343,1538.25,46867.0,68.81666666666668,4.975833333333334,3.0,4.0,22.8,0,1,0,1,0,0,0
GA,Baldwin County,2016,0.65,0.0890776435,0.4937017869,791.53448276,37008.0,65.95833333333334,2.6558333333333337,4.0,4.3,22.2,0,0,0,1,0,0,1
GA,Barrow County,2016,0.72,0.063258108,0.5278959811,5633.8461538,49698.0,63.425,2.8625000000000007,1.0,3.6,22.0,0,1,0,0,1,0,1
GA,Bartow County,2016,0.6943407864,0.0715801987,0.4726681049,1240.6829268,51440.0,62.29166666666666,2.6991666666666667,1.0,3.8,24.1,0,1,0,1,1,0,1
GA,Bibb County,2016,0.6074743659,0.0805843408,0.5577290441,715.8372092999999,36014.0,65.98333333333333,2.8216666666666668,3.0,4.4,13.7,0,0,0,1,0,0,1
GA,Carroll County,2016,0.7707482993000001,0.0819186203,0.4919432585,1326.6627907,43442.0,63.31666666666667,3.365833333333333,1.0,4.0,15.5,0,0,0,1,0,0,1
GA,Catoosa County,2016,0.79,0.0622102009,0.6795301028,2187.3666667,50728.0,62.12500000000001,2.936666666666667,2.0,3.7,24.1,0,1,1,0,1,0,1
GA,Chatham County,2016,0.7,0.0728263675,0.6700590218,944.59666667,50154.0,68.64166666666665,4.5575,2.0,3.8,16.6,0,1,1,1,1,0,0
GA,Cherokee County,2016,0.78,0.0556415938999999,0.6939905621,1366.7751479,71168.0,61.69999999999999,2.875833333333333,1.0,3.4,15.7,0,1,1,1,1,0,1
GA,Clarke County,2016,0.69,0.0690784912,0.6878619802,428.85815603,31487.0,63.84166666666667,2.9675000000000007,3.0,4.4,12.0,0,1,1,1,0,0,1
GA,Clayton County,2016,0.56,0.0934870003999999,0.5245832535,2026.8333333,42985.0,64.16666666666667,3.058333333333333,1.0,4.2,7.2,0,0,0,1,0,0,1
GA,Cobb County,2016,0.7644607687,0.0603647723,0.7361809045000001,832.5523918,66970.0,62.98333333333332,2.945,1.0,3.4,13.0,0,1,1,1,1,0,1
GA,Columbia County,2016,0.8,0.0590747004,0.7184207576999999,1856.76,68067.0,65.39166666666667,2.853333333333333,2.0,3.4,14.9,0,1,1,1,1,0,1
GA,Coweta County,2016,0.7195023697,0.0624359978,0.6117499302,1760.6623377,60809.0,63.83333333333332,3.3475,1.0,3.5,12.8,0,1,1,1,1,0,1
GA,DeKalb County,2016,0.5972243051,0.0729867449,0.6955098945,436.61487304,50597.0,63.64166666666667,3.0075000000000003,1.0,3.9,7.6,0,1,1,1,1,0,1
GA,Dougherty County,2016,0.6,0.0936194357,0.5687643703,1062.1494252999998,32150.0,67.66666666666666,4.085833333333333,3.0,4.5,11.1,0,0,0,1,0,0,0
GA,Douglas County,2016,0.71,0.0744879233,0.6281045581,1559.2808989,54581.0,63.375,3.2525000000000013,1.0,3.9,10.5,0,1,1,1,1,0,1
GA,Effingham County,2016,0.8,0.062112274,0.5671051735,4618.5833333,61195.0,67.51666666666667,4.535000000000001,2.0,3.5,18.7,0,1,0,0,1,0,0
GA,Fayette County,2016,0.87,0.0619652579999999,0.7481794145999999,746.01360544,79069.0,64.06666666666666,3.0750000000000006,1.0,3.3,9.0,1,1,1,1,1,0,1
GA,Floyd County,2016,0.8028399629999999,0.0792784075,0.5301360176,1091.625,41814.0,62.84166666666668,2.8216666666666668,3.0,4.0,24.9,0,0,0,1,0,0,1
GA,Forsyth County,2016,0.9,0.0530179529,0.7532822021,2403.5529412,86413.0,61.70833333333332,2.7775,1.0,3.2,8.6,1,1,1,0,1,0,1
GA,Fulton County,2016,0.6915342029000001,0.0718874686,0.7584228197,571.93972445,55516.0,63.32499999999999,3.068333333333334,1.0,3.5,11.0,0,1,1,1,1,0,1
GA,Glynn County,2016,0.81,0.075669601,0.5567943538,990.06024096,46737.0,69.575,3.665000000000001,3.0,3.8,17.8,0,1,0,1,0,0,0
GA,Gordon County,2016,0.8780763689,0.0743655699,0.4367178516,3113.7222222,43880.0,61.91666666666666,2.749166666666667,4.0,4.0,19.3,1,1,0,0,0,0,1
GA,Gwinnett County,2016,0.7292822834999999,0.0614302584,0.636387292,1238.2538787,59858.0,62.93333333333333,2.8266666666666667,1.0,3.5,12.9,0,1,1,1,1,0,1
GA,Habersham County,2016,0.78,0.0698241153,0.4539775859,2573.6470588,40994.0,60.82500000000001,3.1041666666666665,6.0,3.9,24.9,0,1,0,0,0,0,1
GA,Hall County,2016,0.7635076923,0.0592538324,0.4693487746,1576.5371901,52238.0,62.13333333333333,2.85,3.0,3.7,18.3,0,1,0,1,1,0,1
GA,Henry County,2016,0.79,0.0727255213999999,0.6500251793,946.32300885,60388.0,64.41666666666667,2.964166666666667,1.0,3.6,11.7,0,1,1,1,1,0,1
GA,Houston County,2016,0.79,0.0688428288,0.6488926366,1420.1047619,53027.0,66.80833333333332,3.013333333333333,3.0,3.7,16.4,0,1,1,1,1,0,1
GA,Jackson County,2016,0.8382484076000001,0.0601186863999999,0.5520990637,3093.5,51931.0,63.51666666666667,2.7075,4.0,3.6,17.0,1,1,0,0,1,0,1
GA,Liberty County,2016,0.72,0.0785332196,0.6423691402,330.95431472,41682.0,68.62499999999999,4.361666666666667,3.0,3.9,17.6,0,0,1,1,0,0,0
GA,Lowndes County,2016,0.7005112316,0.0727197624,0.614176497,816.71223022,38887.0,68.15,4.256666666666667,3.0,4.1,10.5,0,1,1,1,0,0,0
GA,Muscogee County,2016,0.73,0.0854140096,0.6339740724,438.61790393,41783.0,65.40833333333333,3.0816666666666666,2.0,4.1,13.7,0,0,1,1,0,0,1
GA,Newton County,2016,0.73,0.0822612491,0.5971238697,1312.3417722000002,48058.0,64.3,2.873333333333333,1.0,3.9,15.0,0,0,0,1,0,0,1
GA,Paulding County,2016,0.78,0.0621316765,0.6010737146,3724.675,63964.0,62.89166666666667,2.891666666666667,1.0,3.5,12.2,0,1,0,0,1,0,1
GA,Richmond County,2016,0.58,0.0866899052,0.5894347635,431.19486081,36012.0,66.08333333333334,3.2016666666666675,2.0,4.4,10.4,0,0,0,1,0,0,1
GA,Rockdale County,2016,0.78,0.0789436353,0.5824530242,1032.4,48287.0,64.06666666666668,2.9475,1.0,3.8,17.9,0,0,0,1,0,0,1
GA,Troup County,2016,0.73,0.0745847955999999,0.5167729742,1417.7346939,41141.0,63.95833333333334,3.3258333333333336,4.0,4.0,14.3,0,1,0,1,0,0,1
GA,Union County,2016,0.925,0.0651227026,0.4969712931,1691.0769231,40667.0,57.43333333333333,3.395,9.0,3.7,43.6,1,1,0,1,0,0,1
GA,Walker County,2016,0.7687212644,0.0716464448,0.4791118902,2966.0,39078.0,61.49999999999999,3.061666666666667,2.0,3.9,19.1,0,1,0,0,0,0,1
GA,Walton County,2016,0.8057348837,0.0647284562,0.5520339292,2246.5384615,52082.0,63.75833333333333,2.99,1.0,3.6,23.3,0,1,0,0,1,0,1
GA,Whitfield County,2016,0.7221975662000001,0.0792975105,0.4141052098,1754.9491525,43731.0,61.975,2.9350000000000005,3.0,4.1,11.5,0,0,0,1,0,0,1
ID,Ada County,2016,0.8347735914,0.040992182,0.7393227084999999,419.11111111,57908.0,52.96666666666667,0.7725000000000001,2.0,3.3,23.2,1,1,1,1,1,1,1
ID,Bannock County,2016,0.9130859375,0.0458240413999999,0.6809920315000001,284.46075085,44324.0,46.61666666666667,1.9416666666666669,3.0,3.6,20.1,1,1,1,1,0,1,1
ID,Bingham County,2016,0.8005977797,0.0454586698,0.5965716381,963.17021277,47292.0,45.46666666666667,1.4116666666666664,4.0,3.8,28.8,0,1,0,1,0,1,1
ID,Bonner County,2016,0.7653631285,0.0705700739,0.581422555,569.65753425,45193.0,45.66666666666666,3.4658333333333338,6.0,3.5,28.2,0,1,0,1,0,1,1
ID,Bonneville County,2016,0.8681245858,0.0421341513,0.6338108883,431.04365079,51440.0,43.29166666666666,2.053333333333333,3.0,3.4,16.0,1,1,1,1,1,1,1
ID,Canyon County,2016,0.7277392509999999,0.0585924714,0.5669176159,958.22169811,43489.0,53.25833333333333,0.6433333333333332,2.0,3.9,15.1,0,1,0,1,0,1,1
ID,Kootenai County,2016,0.7357156881999999,0.0564918851,0.6567516253,601.33061224,49061.0,47.63333333333333,3.108333333333334,3.0,3.3,11.7,0,1,1,1,1,1,1
ID,Twin Falls County,2016,0.7552301255,0.0433609305999999,0.5746324821000001,454.57303371,44236.0,48.725,1.2033333333333334,5.0,3.7,23.9,0,1,0,1,0,1,1
IL,Adams County,2016,0.8965550907,0.0538478041,0.6495967226,488.96350365,46061.0,55.325,2.5775,5.0,3.5,22.5,1,1,1,1,0,1,1
IL,Champaign County,2016,0.8653603070999999,0.0605264434,0.7834028229000001,500.32125604,47966.0,54.17499999999999,3.330833333333333,3.0,3.7,13.4,1,1,1,1,0,1,1
IL,Cook County,2016,0.7836437596,0.073665776,0.6757405934999999,536.83167912,55058.0,52.17499999999999,3.1008333333333336,1.0,3.4,8.2,0,1,1,1,1,1,1
IL,DeKalb County,2016,0.8942569081,0.0656600738,0.7375308832999999,732.375,56536.0,51.04166666666666,3.143333333333333,1.0,3.6,16.3,1,1,1,1,1,1,1
IL,DuPage County,2016,0.9332109883,0.0564861592,0.7686001662,456.98579128,80037.0,51.70833333333332,3.1808333333333336,1.0,3.0,10.5,1,1,1,1,1,1,1
IL,Kane County,2016,0.8381919270999999,0.0695938088,0.5930965744,647.7960688,72131.0,51.03333333333334,3.123333333333333,1.0,3.3,9.0,1,1,0,1,1,1,1
IL,Kankakee County,2016,0.8148728814,0.0809868694,0.6003336597,1031.25,56326.0,52.84166666666667,3.6725,3.0,3.6,9.1,0,0,0,1,1,1,0
IL,Kendall County,2016,0.9049041451,0.0634283234,0.7549565309999999,1498.1481480999998,90640.0,52.08333333333334,3.2675,1.0,3.1,11.2,1,1,1,1,1,1,1
IL,Lake County,2016,0.8851240249,0.0651596217,0.6780597649,487.68049793,78001.0,50.69166666666666,2.7616666666666667,1.0,3.2,10.2,1,1,1,1,1,1,1
IL,La Salle County,2016,0.8304125286,0.0826181385,0.5877173091,1356.597561,51205.0,52.425,3.335833333333334,4.0,3.4,22.6,1,0,0,1,1,1,1
IL,McHenry County,2016,0.9189701458,0.0638094895,0.7179444237,723.01882353,76856.0,50.38333333333333,2.748333333333333,1.0,3.1,8.8,1,1,1,1,1,1,1
IL,McLean County,2016,0.8409241573,0.0553838709,0.7660832006999999,503.06647399,60460.0,54.05,3.3408333333333333,3.0,3.3,13.9,1,1,1,1,1,1,1
IL,Macon County,2016,0.7592471715000001,0.0867220407,0.637231035,859.92063492,47575.0,54.70833333333334,2.964166666666668,3.0,3.7,16.0,0,0,1,1,0,1,1
IL,Madison County,2016,0.8270661281,0.0705772995,0.6937098242,774.88372093,54375.0,57.69166666666666,3.503333333333334,1.0,3.4,19.6,1,1,1,1,1,0,1
IL,Ogle County,2016,0.9228535354,0.0764198982,0.6343590587,1041.7,57126.0,51.225,3.3025,4.0,3.3,19.5,1,1,1,1,1,1,1
IL,Peoria County,2016,0.8017137097,0.077540107,0.6832139096,526.17696629,52448.0,54.03333333333334,3.0716666666666668,2.0,3.6,15.7,0,1,1,1,1,1,1
IL,Rock Island County,2016,0.8749471064,0.07057359,0.6287686161,1043.3071429,48024.0,52.75833333333333,3.2216666666666667,2.0,3.5,15.2,1,1,1,1,0,1,1
IL,St. Clair County,2016,0.8289217728,0.07919824,0.6779514390000001,1309.0098522,50155.0,58.59166666666666,3.3200000000000003,1.0,3.7,10.3,1,0,1,1,1,0,1
IL,Sangamon County,2016,0.8016728538,0.0600665909999999,0.7155292065000001,560.55492958,55371.0,55.625,3.063333333333333,3.0,3.5,17.2,0,1,1,1,1,1,1
IL,Tazewell County,2016,0.8438757027,0.0682492144,0.6895876526000001,725.70588235,60490.0,54.75,3.164166666666667,2.0,3.3,11.9,1,1,1,1,1,1,1
IL,Vermilion County,2016,0.7750186740999999,0.0858233033,0.5066503511,514.37419355,42036.0,54.03333333333333,3.391666666666667,3.0,3.8,16.6,0,0,0,1,0,1,1
IL,Whiteside County,2016,0.8187335957999999,0.0709140499,0.6055525648,1053.2592593,49895.0,52.275,3.575,4.0,3.4,21.2,0,1,1,1,1,1,0
IL,Will County,2016,0.870226559,0.0742578691,0.689141123,1253.0511883,75176.0,52.4,3.3833333333333333,1.0,3.4,10.9,1,1,1,1,1,1,1
IL,Williamson County,2016,0.7910416667,0.0735371121999999,0.7045994770999999,567.86440678,46322.0,57.86666666666665,4.414166666666667,3.0,3.6,16.3,0,1,1,1,0,0,0
IL,Winnebago County,2016,0.7180923120999999,0.0833941913,0.5744299117,788.36612022,47708.0,50.53333333333333,3.053333333333333,2.0,3.8,15.0,0,0,0,1,0,1,1
IL,Woodford County,2016,0.9130749574,0.056022409,0.7224064966,4354.1111111,70127.0,53.98333333333333,3.1841666666666666,2.0,3.2,30.7,1,1,1,0,1,1,1
IN,Allen County,2016,0.8989222337999999,0.0578818436,0.6567415490999999,703.68846154,48651.0,52.43333333333334,2.9966666666666666,2.0,3.8,10.8,1,1,1,1,1,1,1
IN,Bartholomew County,2016,0.8369945055,0.0445347913,0.6220450014,763.97142857,54101.0,55.61666666666667,4.344166666666666,3.0,3.7,12.3,1,1,1,1,1,1,0
IN,Clark County,2016,0.9170181504,0.0547430004,0.6249678415,588.97938144,52050.0,57.45833333333332,3.8966666666666665,1.0,4.0,13.8,1,1,1,1,1,0,0
IN,Dearborn County,2016,0.9273286604,0.0647569649,0.5850265576,798.48387097,59280.0,55.69999999999999,3.7575,1.0,3.8,26.4,1,1,0,1,1,1,0
IN,De Kalb County,2016,0.9180416667,0.0532290734,0.5508078645000001,2119.15,51911.0,51.75,2.8433333333333333,4.0,3.9,23.4,1,1,0,0,1,1,1
IN,Delaware County,2016,0.9358695652,0.0711320439,0.6443694140999999,462.743083,39449.0,54.100000000000016,3.4083333333333328,3.0,4.3,13.8,1,1,1,1,0,1,1
IN,Elkhart County,2016,0.861558277,0.051950214,0.4580984666,939.4,50192.0,51.38333333333333,3.2125,3.0,3.9,10.8,1,1,0,1,1,1,1
IN,Floyd County,2016,0.9210021552,0.0517149592999999,0.6370179678,952.2375,53186.0,57.65,3.991666666666666,1.0,3.8,20.8,1,1,1,1,1,0,0
IN,Grant County,2016,0.9172363847,0.0697980013999999,0.5141623955,576.21008403,40234.0,53.18333333333334,3.171666666666667,4.0,4.2,14.9,1,1,0,1,0,1,1
IN,Hamilton County,2016,0.9286973718,0.0412152127,0.8615390135,862.17378917,89861.0,53.7,3.765,1.0,3.1,12.3,1,1,1,1,1,1,0
IN,Hancock County,2016,0.9089249147,0.0517494694,0.693188872,1945.3513514000003,68334.0,54.11666666666665,3.718333333333335,1.0,3.5,19.0,1,1,1,1,1,1,0
IN,Hendricks County,2016,0.9598995984,0.0466808463,0.7260171975,1248.448,70358.0,53.71666666666667,3.5066666666666664,1.0,3.4,17.4,1,1,1,1,1,1,0
IN,Henry County,2016,0.9265607985,0.0687508709999999,0.5119940648,1324.1891892,41955.0,53.524999999999984,3.5275000000000003,4.0,4.1,22.7,1,1,0,1,0,1,0
IN,Howard County,2016,0.8690000000000001,0.0636135745,0.5788685094,663.8560000000001,47433.0,52.95833333333332,3.06,3.0,4.1,18.2,1,1,0,1,0,1,1
IN,Jefferson County,2016,0.9140059347,0.0603448276,0.4825768290999999,1249.7692308,45964.0,56.775,3.8241666666666654,6.0,4.0,40.1,1,1,0,1,0,0,0
IN,Jennings County,2016,0.87,0.0682374541,0.4482510436,1400.0,43783.0,56.02500000000001,4.060833333333334,6.0,3.9,36.0,1,1,0,1,0,0,0
IN,Johnson County,2016,0.91887548,0.0503574180999999,0.6656715636,1639.3111111,58833.0,54.57499999999999,4.0008333333333335,1.0,3.6,11.2,1,1,1,1,1,1,0
IN,Kosciusko County,2016,0.8447147002,0.0493401469,0.5358649789,734.24299065,54068.0,51.76666666666666,3.0,4.0,3.8,16.4,1,1,0,1,1,1,1
IN,Lake County,2016,0.8499717148999999,0.0805532742999999,0.6018358733,687.55680224,50774.0,52.36666666666667,3.4333333333333336,1.0,4.2,15.2,1,0,1,1,1,1,1
IN,La Porte County,2016,0.828407441,0.0772264683,0.5418118467,1485.92,46243.0,51.55833333333333,3.569166666666668,3.0,3.9,10.0,1,1,0,1,0,1,0
IN,Madison County,2016,0.8504921259999999,0.0714419587,0.5596202263000001,1040.552,44730.0,54.01666666666666,3.5625000000000004,1.0,4.2,17.0,1,1,0,1,0,1,0
IN,Marion County,2016,0.7607044118,0.0647591421,0.6028747479,446.57887189,42700.0,54.23333333333333,3.9133333333333336,1.0,4.2,15.2,0,1,1,1,0,1,0
IN,Monroe County,2016,0.93709375,0.0580975182,0.7730385781999999,492.57388316,43841.0,54.85,4.305833333333333,3.0,4.0,19.2,1,1,1,1,0,1,0
IN,Morgan County,2016,0.8603953487999999,0.0583597105999999,0.5428502648,2403.2068966,54849.0,54.525,3.785833333333333,1.0,3.9,14.3,1,1,0,0,1,1,0
IN,Porter County,2016,0.8983490990999999,0.0634386668,0.673653828,769.93548387,63030.0,51.98333333333333,3.4,1.0,3.7,16.7,1,1,1,1,1,1,1
IN,St. Joseph County,2016,0.8271622539,0.0670798877,0.6484222622,526.80708661,46388.0,51.14166666666667,3.767500000000001,2.0,4.1,16.3,1,1,1,1,0,1,0
IN,Tippecanoe County,2016,0.8591194129,0.0510590638,0.7118092201,828.38914027,46276.0,53.02500000000001,3.210833333333333,3.0,4.1,9.0,1,1,1,1,0,1,1
IN,Vanderburgh County,2016,0.8174708926,0.0548461355,0.6500929673,589.01618123,42622.0,58.37499999999999,3.8575,2.0,4.1,17.1,0,1,1,1,0,0,0
IN,Vigo County,2016,0.91,0.0779823957,0.5843698404,751.21527778,41260.0,55.7,3.441666666666667,3.0,4.2,23.2,1,0,0,1,0,1,1
IN,Wayne County,2016,0.8752094595000001,0.0665764808,0.5370520918,214.14873418,40929.0,53.6,3.544166666666667,5.0,4.5,22.5,1,1,0,1,0,1,0
IA,Black Hawk County,2016,0.8168389831,0.0510223792,0.6541937931,942.53191489,51331.0,49.51666666666667,3.4708333333333328,3.0,3.0,16.6,0,1,1,1,1,1,1
IA,Dallas County,2016,0.9652354399,0.0341238534,0.8284632517,3096.0,79173.0,52.29166666666666,2.9575000000000014,2.0,2.6,15.4,1,1,1,0,1,1,1
IA,Dubuque County,2016,0.9134153264,0.0427333596,0.7175909415,764.84126984,55320.0,49.71666666666667,3.563333333333333,3.0,2.9,12.4,1,1,1,1,1,1,0
IA,Johnson County,2016,0.8862844037000001,0.0316829097,0.834876583,323.37954545,59946.0,51.57500000000001,3.0583333333333336,3.0,3.1,10.9,1,1,1,1,1,1,1
IA,Linn County,2016,0.8651223990000001,0.0458787259,0.7593326784000001,766.72887324,62700.0,50.48333333333333,3.485833333333334,2.0,2.9,18.0,1,1,1,1,1,1,1
IA,Polk County,2016,0.8718935387000001,0.0436637498,0.7283545404999999,545.50652432,61028.0,52.35,3.025,2.0,2.8,15.0,1,1,1,1,1,1,1
IA,Pottawattamie County,2016,0.8823551058,0.0442524221,0.6224431190999999,710.90076336,51947.0,52.79999999999999,3.0925,2.0,3.1,16.0,1,1,1,1,1,1,1
IA,Scott County,2016,0.8518211739,0.0544340915,0.7415765695000001,1135.013245,54959.0,52.33333333333334,3.3925,2.0,3.0,11.0,1,1,1,1,1,1,1
IA,Woodbury County,2016,0.8900212404000001,0.0454771284,0.5880456154,757.56296296,45641.0,50.91666666666666,2.6841666666666666,3.0,3.1,9.7,1,1,0,1,0,1,1
KS,Butler County,2016,0.8902095556999999,0.0488231254,0.7480255259999999,946.1,60123.0,58.69166666666666,3.6433333333333335,2.0,2.9,22.4,1,1,1,1,1,0,0
KS,Douglas County,2016,0.8464338575,0.0405534793,0.8170544190000001,396.54761905,49246.0,57.85,3.2791666666666672,3.0,3.1,11.7,1,1,1,1,1,0,1
KS,Johnson County,2016,0.8955438497,0.0376745606,0.8401466648,502.42519685,76104.0,57.39166666666666,3.3191666666666664,1.0,2.5,14.4,1,1,1,1,1,0,1
KS,Leavenworth County,2016,0.8970992761,0.0498721954,0.6621054552000001,551.02797203,65549.0,57.29166666666666,3.5425,1.0,2.8,18.7,1,1,1,1,1,0,0
KS,Reno County,2016,0.8570324006000001,0.043953252,0.6271967925,828.49350649,46533.0,58.23333333333333,2.9375,4.0,3.0,19.0,1,1,1,1,0,0,1
KS,Riley County,2016,0.8340031153,0.0368212854,0.8287265051999999,587.453125,46468.0,57.29166666666668,3.033333333333333,3.0,3.2,13.6,1,1,1,1,0,0,1
KS,Sedgwick County,2016,0.8278967298000001,0.0538620595,0.6709864618,548.87055016,51175.0,59.600000000000016,3.6358333333333337,2.0,3.3,19.3,1,1,1,1,1,0,0
KS,Shawnee County,2016,0.7858845790000001,0.0476092933,0.6498793315,326.75091575,52795.0,57.76666666666667,3.5083333333333337,3.0,3.1,23.0,0,1,1,1,1,0,0
KS,Wyandotte County,2016,0.7159379765999999,0.0687705457,0.4834254144,846.2617801000001,37087.0,57.61666666666667,3.3891666666666658,1.0,3.6,16.5,0,1,0,1,0,0,1
KY,Boone County,2016,0.9243380282,0.0520980049,0.7212048262,1359.2795699,66939.0,56.46666666666667,3.8283333333333327,1.0,3.6,12.4,1,1,1,1,1,0,0
KY,Boyd County,2016,0.9379829545,0.0744861199,0.6488176353,222.97716895,40224.0,57.14166666666667,3.633333333333333,2.0,4.0,27.0,1,1,1,1,0,0,0
KY,Bullitt County,2016,0.85,0.0585395912,0.5606181456,1299.25,54924.0,58.20833333333334,3.9558333333333326,1.0,3.8,15.2,1,1,0,1,1,0,0
KY,Christian County,2016,0.81,0.0757966938,0.5969598368,318.6695279,36736.0,59.62500000000001,4.645833333333333,2.0,4.3,16.6,0,1,0,1,0,0,0
KY,Daviess County,2016,0.9064933741,0.0568508047,0.5905973313,474.75845411,43390.0,58.325,4.150833333333334,3.0,4.0,32.1,1,1,0,1,0,0,0
KY,Fayette County,2016,0.8436468984000001,0.0482973955,0.7299384443000001,362.23426573,48552.0,57.15000000000001,3.7516666666666665,2.0,3.9,15.4,1,1,1,1,1,0,0
KY,Hardin County,2016,0.8950263158,0.0624691305,0.6431134419,352.65798046,50407.0,57.975,3.7525,3.0,4.0,16.8,1,1,1,1,1,0,0
KY,Jefferson County,2016,0.77,0.0608591854,0.6801888511,389.35758197,48264.0,58.325,3.999166666666667,1.0,3.7,18.0,0,1,1,1,0,0,0
KY,Kenton County,2016,0.8856992084,0.0557364834999999,0.6620411225,718.98684211,54728.0,56.20833333333334,3.811666666666666,1.0,3.8,13.3,1,1,1,1,1,0,0
KY,Lincoln County,2016,0.9,0.0874484509,0.4625805386,940.19230769,35368.0,56.675,3.936666666666667,7.0,4.4,41.0,1,0,0,1,0,0,0
KY,McCracken County,2016,0.868931083,0.0710855274,0.61325932,894.73972603,41216.0,60.13333333333333,4.1975,5.0,4.1,23.0,1,1,1,1,0,0,0
KY,Madison County,2016,0.9249686324,0.0539998663,0.6759727311,1230.1408451,44358.0,57.33333333333332,3.960833333333333,4.0,4.3,13.4,1,1,1,1,0,0,0
KY,Marshall County,2016,0.92,0.068372093,0.6062342745,6190.6,45596.0,60.36666666666667,4.3,7.0,3.9,31.9,1,1,1,0,0,0,0
KY,Pike County,2016,0.9070983811,0.1045796,0.456792395,1068.3728814,32666.0,57.79166666666666,3.956666666666667,7.0,4.7,21.5,1,0,0,1,0,0,0
KY,Warren County,2016,0.9180742459,0.0555489955,0.6297928313000001,550.0456621000001,48925.0,59.96666666666667,4.306666666666668,3.0,4.0,15.9,1,1,1,1,1,0,0
LA,Acadia Parish,2016,0.81,0.0571853504,0.4314760507999999,3124.3,40269.0,69.86666666666666,6.3308333333333335,2.0,4.2,20.8,0,1,0,0,0,0,0
LA,Ascension Parish,2016,0.87,0.0535671879999999,0.6240998857,1746.7014925,67299.0,69.875,6.838333333333334,2.0,3.6,12.3,1,1,1,1,1,0,0
LA,Avoyelles Parish,2016,0.7166369709999999,0.0726054346,0.3518293253,4571.6666667,34022.0,68.55833333333334,4.814999999999999,6.0,4.5,26.8,0,1,0,0,0,0,0
LA,Bossier Parish,2016,0.79,0.0581675656,0.635240685,2233.2857143,51138.0,67.17500000000001,5.2475,2.0,3.8,14.3,0,1,1,0,1,0,0
LA,Caddo Parish,2016,0.64,0.0740687896,0.5726560487,588.81818182,39812.0,67.53333333333335,5.055833333333333,2.0,3.9,12.5,0,1,0,1,0,0,0
LA,Calcasieu Parish,2016,0.78,0.0591642794,0.5541778216,1043.4074074,45979.0,70.05833333333334,5.9558333333333335,3.0,4.1,20.4,0,1,0,1,0,0,0
